date,hour,pm2.5,DEWP,TEMP,PRES,Iws,Is,Ir
2013/9/14,0,2,18,20,1006,4.02,0,0
2013/9/14,1,3,18,20,1006,0.45,0,0
2013/9/14,2,2,18,20,1006,1.79,0,0
2013/9/14,3,2,18,20,1006,3.58,0,0
2013/9/14,4,2,18,20,1006,0.89,0,0
2013/9/14,5,2,18,20,1006,1.79,0,0
2013/9/14,6,2,18,20,1007,3.58,0,0
2013/9/14,7,2,18,20,1008,5.37,0,0
2013/9/14,8,2,19,22,1008,8.5,0,0
2013/9/14,9,2,19,23,1009,10.29,0,0
2013/9/14,10,2,19,25,1009,1.79,0,0
2013/9/14,11,2,17,27,1008,1.79,0,0
2013/9/14,12,1,16,28,1008,1.79,0,0
2013/9/14,13,1,5,32,1008,7.15,0,0
2013/9/14,14,0,3,30,1008,12.07,0,0
2013/9/14,15,0,1,31,1007,17.88,0,0
2013/9/14,16,0,-1,31,1007,22.8,0,0
2013/9/14,17,0,-2,30,1008,25.93,0,0
2013/9/14,18,0,4,27,1008,1.79,0,0
2013/9/14,19,0,6,22,1009,3.58,0,0
2013/9/14,20,0,9,20,1010,5.37,0,0
2013/9/14,21,1,11,17,1011,6.26,0,0
2013/9/14,22,0,9,16,1012,3.13,0,0
2013/9/14,23,1,10,15,1012,4.92,0,0
2013/9/15,0,1,8,17,1012,8.05,0,0
2013/9/15,1,0,9,15,1012,11.18,0,0
2013/9/15,2,0,7,15,1012,15.2,0,0
2013/9/15,3,0,2,18,1012,3.13,0,0
2013/9/15,4,0,2,18,1013,4.02,0,0
2013/9/15,5,0,5,16,1014,8.04,0,0
2013/9/15,6,0,6,13,1014,11.17,0,0
2013/9/15,7,0,2,17,1015,4.02,0,0
2013/9/15,8,0,2,18,1016,7.15,0,0
2013/9/15,9,0,0,21,1016,11.17,0,0
2013/9/15,10,0,0,23,1016,1.79,0,0
2013/9/15,11,0,1,24,1016,2.68,0,0
2013/9/15,12,0,1,25,1015,1.79,0,0
2013/9/15,13,0,2,26,1014,0.89,0,0
2013/9/15,14,0,4,26,1013,3.13,0,0
2013/9/15,15,0,5,26,1012,4.92,0,0
2013/9/15,16,0,8,25,1012,8.05,0,0
2013/9/15,17,0,7,24,1012,11.18,0,0
2013/9/15,18,0,7,23,1012,12.97,0,0
2013/9/15,19,0,9,21,1012,14.76,0,0
2013/9/15,20,1,12,18,1013,0.89,0,0
2013/9/15,21,1,10,21,1013,1.79,0,0
2013/9/15,22,1,11,20,1013,3.58,0,0
2013/9/15,23,1,12,19,1013,5.37,0,0
2013/9/16,0,0,13,18,1013,1.79,0,0
2013/9/16,1,0,13,17,1013,0.89,0,0
2013/9/16,2,0,13,17,1013,1.78,0,0
2013/9/16,3,0,13,16,1013,2.67,0,0
2013/9/16,4,1,12,15,1013,3.56,0,0
2013/9/16,5,1,12,15,1013,0.89,0,0
2013/9/16,6,1,12,15,1013,1.78,0,0
2013/9/16,7,2,14,16,1013,0.89,0,0
2013/9/16,8,1,12,19,1013,1.78,0,0
2013/9/16,9,1,12,21,1013,2.67,0,0
2013/9/16,10,1,13,21,1013,1.79,0,0
2013/9/16,11,1,13,23,1012,0.89,0,0
2013/9/16,12,1,12,25,1011,2.68,0,0
2013/9/16,13,1,10,26,1011,4.02,0,0
2013/9/16,14,1,12,26,1010,7.15,0,0
2013/9/16,15,1,11,26,1009,10.28,0,0
2013/9/16,16,1,9,25,1009,13.41,0,0
2013/9/16,17,1,11,24,1009,15.2,0,0
2013/9/16,18,1,13,23,1009,16.99,0,0
2013/9/16,19,1,14,22,1009,18.78,0,0
2013/9/16,20,1,15,21,1010,20.57,0,0
2013/9/16,21,1,16,20,1011,0.89,0,0
2013/9/16,22,1,16,20,1011,1.79,0,0
2013/9/16,23,2,16,19,1011,0.89,0,0
2013/9/17,0,2,15,20,1012,0.89,0,0
2013/9/17,1,2,15,20,1012,0.45,0,0
2013/9/17,2,2,16,20,1012,1.34,0,0
2013/9/17,3,2,15,20,1012,0.89,0,0
2013/9/17,4,2,16,20,1012,1.79,0,0
2013/9/17,5,2,16,20,1013,3.58,0,0
2013/9/17,6,2,15,20,1013,0.45,0,0
2013/9/17,7,2,16,20,1014,1.79,0,1
2013/9/17,8,2,16,20,1014,3.58,0,0
2013/9/17,9,2,15,21,1014,6.71,0,0
2013/9/17,10,2,15,21,1015,0.89,0,1
2013/9/17,11,2,17,21,1015,1.78,0,2
2013/9/17,12,2,17,20,1015,1.79,0,3
2013/9/17,13,2,17,20,1014,3.13,0,4
2013/9/17,14,2,18,20,1014,0.89,0,5
2013/9/17,15,2,18,20,1015,1.78,0,6
2013/9/17,16,2,18,20,1015,2.67,0,7
2013/9/17,17,2,18,20,1015,1.79,0,0
2013/9/17,18,2,18,20,1016,0.89,0,0
2013/9/17,19,2,17,19,1016,1.79,0,0
2013/9/17,20,2,17,19,1017,0.89,0,0
2013/9/17,21,3,17,19,1018,1.78,0,0
2013/9/17,22,2,18,20,1018,2.67,0,0
2013/9/17,23,2,18,20,1018,3.56,0,0
2013/9/18,0,2,18,20,1018,1.79,0,0
2013/9/18,1,2,18,20,1018,3.58,0,0
2013/9/18,2,2,18,20,1018,5.37,0,0
2013/9/18,3,2,18,20,1019,6.26,0,0
2013/9/18,4,2,18,20,1019,0.89,0,0
2013/9/18,5,2,18,20,1019,1.79,0,1
2013/9/18,6,2,18,20,1020,0.89,0,2
2013/9/18,7,2,18,20,1020,1.78,0,0
2013/9/18,8,2,18,20,1020,2.67,0,1
2013/9/18,9,2,19,21,1021,1.79,0,0
2013/9/18,10,2,19,22,1021,1.79,0,0
2013/9/18,11,3,18,22,1020,4.92,0,0
2013/9/18,12,2,18,22,1020,8.05,0,0
2013/9/18,13,2,18,23,1019,9.84,0,0
2013/9/18,14,2,18,24,1019,0.89,0,0
2013/9/18,15,2,17,25,1018,3.13,0,0
2013/9/18,16,2,17,25,1017,4.92,0,0
2013/9/18,17,2,18,24,1017,1.79,0,0
2013/9/18,18,2,18,23,1017,0.89,0,0
2013/9/18,19,2,18,21,1017,0.89,0,0
2013/9/18,20,2,17,21,1017,1.79,0,0
2013/9/18,21,2,17,21,1017,4.92,0,0
2013/9/18,22,2,16,20,1017,5.81,0,0
2013/9/18,23,2,17,20,1017,7.6,0,0
2013/9/19,0,2,17,20,1016,9.39,0,0
2013/9/19,1,2,17,20,1016,10.28,0,0
2013/9/19,2,2,17,20,1015,0.89,0,0
2013/9/19,3,2,17,20,1014,1.79,0,0
2013/9/19,4,2,17,20,1014,3.58,0,0
2013/9/19,5,2,17,20,1014,0.45,0,0
2013/9/19,6,2,17,20,1014,1.79,0,0
2013/9/19,7,2,17,20,1014,3.58,0,0
2013/9/19,8,2,17,21,1013,0.89,0,0
2013/9/19,9,2,17,22,1014,1.79,0,0
2013/9/19,10,2,18,21,1014,3.58,0,1
2013/9/19,11,2,18,22,1014,0.89,0,2
2013/9/19,12,2,18,23,1013,1.78,0,0
2013/9/19,13,2,17,24,1012,1.79,0,0
2013/9/19,14,2,18,26,1011,1.79,0,0
2013/9/19,15,2,18,26,1011,3.13,0,0
2013/9/19,16,2,18,26,1010,7.15,0,0
2013/9/19,17,2,18,25,1011,11.17,0,0
2013/9/19,18,2,19,24,1011,14.3,0,0
2013/9/19,19,2,18,23,1012,17.43,0,0
2013/9/19,20,2,18,21,1012,0.89,0,0
2013/9/19,21,2,17,20,1013,1.78,0,0
2013/9/19,22,2,18,20,1013,2.67,0,0
2013/9/19,23,2,17,19,1014,0.89,0,0
2013/9/20,0,3,17,19,1014,0.89,0,0
2013/9/20,1,3,17,19,1014,3.13,0,0
2013/9/20,2,3,17,19,1015,4.02,0,0
2013/9/20,3,2,17,19,1014,7.15,0,0
2013/9/20,4,2,17,18,1014,10.28,0,0
2013/9/20,5,2,16,18,1015,14.3,0,0
2013/9/20,6,2,15,17,1016,18.32,0,0
2013/9/20,7,2,16,18,1017,21.45,0,0
2013/9/20,8,1,16,21,1017,24.58,0,0
2013/9/20,9,1,11,23,1017,4.92,0,0
2013/9/20,10,0,10,25,1017,8.05,0,0
2013/9/20,11,0,7,28,1016,5.81,0,0
2013/9/20,12,0,8,28,1016,4.02,0,0
2013/9/20,13,0,5,27,1015,7.15,0,0
2013/9/20,14,0,7,27,1014,1.79,0,0
2013/9/20,15,0,8,27,1014,3.58,0,0
2013/9/20,16,0,7,27,1013,5.37,0,0
2013/9/20,17,0,14,25,1013,6.26,0,0
2013/9/20,18,0,14,22,1014,0.45,0,0
2013/9/20,19,1,15,21,1014,0.89,0,0
2013/9/20,20,1,16,21,1015,1.78,0,0
2013/9/20,21,1,16,20,1015,3.57,0,0
2013/9/20,22,1,16,20,1015,1.79,0,0
2013/9/20,23,2,16,20,1015,0.89,0,0
2013/9/21,0,2,16,20,1015,0.89,0,0
2013/9/21,1,2,15,19,1015,0.89,0,0
2013/9/21,2,1,15,19,1015,1.78,0,0
2013/9/21,3,1,15,19,1015,0.89,0,0
2013/9/21,4,1,15,18,1015,0.89,0,0
2013/9/21,5,1,15,18,1015,1.79,0,0
2013/9/21,6,0,15,18,1016,0.45,0,0
2013/9/21,7,1,16,18,1016,1.79,0,0
2013/9/21,8,1,15,21,1016,3.58,0,0
2013/9/21,9,1,14,23,1016,0.89,0,0
2013/9/21,10,1,15,25,1017,1.79,0,0
2013/9/21,11,1,14,27,1016,1.79,0,0
2013/9/21,12,1,12,27,1016,3.13,0,0
2013/9/21,13,1,12,28,1015,6.26,0,0
2013/9/21,14,1,12,28,1014,8.05,0,0
2013/9/21,15,1,10,28,1014,12.07,0,0
2013/9/21,16,1,10,28,1014,16.09,0,0
2013/9/21,17,1,11,27,1014,17.88,0,0
2013/9/21,18,1,14,25,1014,21.01,0,0
2013/9/21,19,2,13,24,1014,25.93,0,0
2013/9/21,20,1,11,24,1015,30.85,0,0
2013/9/21,21,1,11,23,1016,34.87,0,0
2013/9/21,22,0,10,22,1015,38,0,0
2013/9/21,23,0,13,19,1015,0.89,0,0
2013/9/22,0,1,13,19,1015,3.13,0,0
2013/9/22,1,1,13,19,1015,4.92,0,0
2013/9/22,2,1,14,19,1016,0.89,0,1
2013/9/22,3,1,15,18,1015,1.78,0,0
2013/9/22,4,1,15,18,1015,0.89,0,0
2013/9/22,5,1,15,18,1015,0.89,0,0
2013/9/22,6,1,15,19,1016,0.89,0,0
2013/9/22,7,1,16,18,1016,1.79,0,0
2013/9/22,8,1,16,19,1016,0.89,0,0
2013/9/22,9,2,16,19,1016,1.78,0,0
2013/9/22,10,2,16,20,1016,2.67,0,0
2013/9/22,11,2,15,22,1016,1.79,0,0
2013/9/22,12,2,15,22,1015,1.79,0,0
2013/9/22,13,2,16,22,1015,0.89,0,0
2013/9/22,14,2,15,22,1014,1.78,0,0
2013/9/22,15,2,15,23,1014,1.79,0,0
2013/9/22,16,2,16,22,1014,0.89,0,0
2013/9/22,17,2,16,22,1014,0.89,0,0
2013/9/22,18,2,17,22,1014,0.89,0,0
2013/9/22,19,2,17,21,1014,0.89,0,0
2013/9/22,20,2,17,21,1014,0.89,0,0
2013/9/22,21,2,17,20,1014,0.89,0,0
2013/9/22,22,2,17,20,1014,0.89,0,0
2013/9/22,23,3,17,20,1014,0.89,0,0
2013/9/23,0,3,16,20,1014,0.89,0,1
2013/9/23,1,3,17,20,1013,1.78,0,2
2013/9/23,2,3,18,20,1013,0.89,0,3
2013/9/23,3,2,17,19,1013,2.68,0,4
2013/9/23,4,2,17,19,1014,6.7,0,5
2013/9/23,5,1,13,17,1014,14.75,0,6
2013/9/23,6,0,10,16,1015,21.9,0,7
2013/9/23,7,0,10,16,1017,27.71,0,8
2013/9/23,8,0,9,15,1017,31.73,0,9
2013/9/23,9,0,7,16,1018,36.65,0,10
2013/9/23,10,0,7,16,1019,42.46,0,11
2013/9/23,11,0,6,17,1019,48.27,0,12
2013/9/23,12,0,7,16,1019,56.32,0,13
2013/9/23,13,0,7,17,1019,62.13,0,14
2013/9/23,14,0,4,18,1019,69.28,0,0
2013/9/23,15,0,3,18,1019,75.09,0,0
2013/9/23,16,0,3,18,1019,80.01,0,0
2013/9/23,17,0,6,17,1020,81.8,0,0
2013/9/23,18,0,5,16,1020,84.93,0,0
2013/9/23,19,0,7,14,1021,0.89,0,0
2013/9/23,20,0,9,12,1021,0.89,0,0
2013/9/23,21,0,8,11,1022,1.79,0,0
2013/9/23,22,0,7,11,1022,4.92,0,0
2013/9/23,23,1,7,10,1022,8.94,0,0
2013/9/24,0,0,7,10,1022,12.07,0,0
2013/9/24,1,0,6,10,1022,13.86,0,0
2013/9/24,2,0,6,9,1022,15.65,0,0
2013/9/24,3,0,6,10,1022,0.89,0,0
2013/9/24,4,0,5,8,1023,1.79,0,0
2013/9/24,5,0,4,7,1023,4.92,0,0
2013/9/24,6,0,5,8,1023,0.89,0,0
2013/9/24,7,0,2,13,1024,4.02,0,0
2013/9/24,8,0,3,14,1024,7.15,0,0
2013/9/24,9,0,1,16,1025,11.17,0,0
2013/9/24,10,0,2,17,1024,15.19,0,0
2013/9/24,11,0,0,19,1023,18.32,0,0
2013/9/24,12,0,-2,20,1022,21.45,0,0
2013/9/24,13,0,-2,21,1021,24.58,0,0
2013/9/24,14,0,-2,21,1020,28.6,0,0
2013/9/24,15,0,-3,23,1019,31.73,0,0
2013/9/24,16,0,-3,22,1019,35.75,0,0
2013/9/24,17,0,-4,22,1019,38.88,0,0
2013/9/24,18,0,3,17,1019,3.13,0,0
2013/9/24,19,0,5,14,1020,0.89,0,0
2013/9/24,20,0,6,13,1020,1.78,0,0
2013/9/24,21,1,6,11,1021,3.13,0,0
2013/9/24,22,0,5,10,1021,3.13,0,0
2013/9/24,23,0,2,11,1022,4.92,0,0
2013/9/25,0,0,2,12,1022,3.13,0,0
2013/9/25,1,0,1,10,1022,1.79,0,0
2013/9/25,2,0,2,11,1022,1.79,0,0
2013/9/25,3,0,2,7,1022,0.89,0,0
2013/9/25,4,0,-7,15,1022,4.92,0,0
2013/9/25,5,0,-3,10,1022,8.05,0,0
2013/9/25,6,0,-1,10,1023,1.79,0,0
2013/9/25,7,0,3,10,1023,0.89,0,0
2013/9/25,8,0,-1,14,1023,1.79,0,0
2013/9/25,9,0,-1,17,1024,0.89,0,0
2013/9/25,10,0,-5,19,1023,4.02,0,0
2013/9/25,11,0,-5,21,1022,7.15,0,0
2013/9/25,12,0,-7,22,1021,12.07,0,0
2013/9/25,13,0,-8,23,1020,16.99,0,0
2013/9/25,14,0,-7,25,1019,21.01,0,0
2013/9/25,15,0,-4,24,1018,4.92,0,0
2013/9/25,16,0,-5,24,1017,12.07,0,0
2013/9/25,17,0,-4,23,1016,17.88,0,0
2013/9/25,18,0,-4,21,1016,23.69,0,0
2013/9/25,19,0,-2,20,1017,28.61,0,0
2013/9/25,20,0,-2,19,1018,30.4,0,0
2013/9/25,21,0,3,15,1018,0.89,0,0
2013/9/25,22,0,5,13,1018,1.79,0,0
2013/9/25,23,0,5,10,1018,3.58,0,0
2013/9/26,0,1,6,10,1018,0.89,0,0
2013/9/26,1,1,6,9,1018,1.79,0,0
2013/9/26,2,1,6,9,1018,1.79,0,0
2013/9/26,3,1,6,9,1018,3.58,0,0
2013/9/26,4,0,4,8,1018,6.71,0,0
2013/9/26,5,0,4,7,1018,9.84,0,0
2013/9/26,6,0,4,8,1018,0.89,0,0
2013/9/26,7,0,7,15,1019,1.78,0,0
2013/9/26,8,0,6,15,1019,1.79,0,0
2013/9/26,9,0,4,17,1020,1.79,0,0
2013/9/26,10,0,4,19,1020,3.58,0,0
2013/9/26,11,1,4,21,1018,6.71,0,0
2013/9/26,12,1,2,22,1018,8.5,0,0
2013/9/26,13,1,2,23,1017,1.79,0,0
2013/9/26,15,1,3,24,1015,6.26,0,0
2013/9/26,16,1,3,24,1014,9.39,0,0
2013/9/26,17,1,4,23,1014,11.18,0,0
2013/9/26,18,1,7,19,1014,12.97,0,0
2013/9/26,19,1,11,16,1014,13.86,0,0
2013/9/26,20,1,10,15,1014,0.89,0,0
2013/9/26,21,2,10,14,1014,1.79,0,0
2013/9/26,22,2,9,15,1014,3.58,0,0
2013/9/26,23,2,8,13,1014,0.89,0,0
2013/9/27,0,3,9,12,1013,1.78,0,0
2013/9/27,1,3,8,12,1013,2.23,0,0
2013/9/27,2,2,8,11,1013,0.89,0,0
2013/9/27,3,2,8,10,1013,0.45,0,0
2013/9/27,4,2,8,10,1012,1.34,0,0
2013/9/27,5,2,8,10,1013,1.79,0,0
2013/9/27,6,2,8,10,1013,0.89,0,0
2013/9/27,7,2,8,10,1013,0.89,0,0
2013/9/27,8,2,10,13,1013,1.79,0,0
2013/9/27,9,2,9,15,1013,0.89,0,0
2013/9/27,10,2,10,17,1013,1.79,0,0
2013/9/27,11,3,9,20,1012,1.79,0,0
2013/9/27,12,3,8,21,1011,3.58,0,0
2013/9/27,13,3,7,22,1010,6.71,0,0
2013/9/27,14,3,7,23,1010,9.84,0,0
2013/9/27,15,3,9,23,1009,12.97,0,0
2013/9/27,16,3,9,23,1009,14.76,0,0
2013/9/27,17,3,10,22,1009,16.55,0,0
2013/9/27,18,3,12,19,1009,17.44,0,0
2013/9/27,19,3,12,17,1010,19.23,0,0
2013/9/27,20,3,11,18,1010,21.02,0,0
2013/9/27,21,3,11,17,1010,0.89,0,0
2013/9/27,22,3,11,15,1011,1.78,0,0
2013/9/27,23,3,11,16,1011,3.13,0,0
2013/9/28,0,3,9,16,1011,4.92,0,0
2013/9/28,1,3,8,16,1010,8.05,0,0
2013/9/28,2,3,9,13,1010,0.89,0,0
2013/9/28,3,3,9,13,1010,1.79,0,0
2013/9/28,4,3,9,13,1010,3.58,0,0
2013/9/28,5,3,9,12,1010,4.47,0,0
2013/9/28,6,3,8,11,1011,0.89,0,0
2013/9/28,7,3,9,12,1011,0.89,0,0
2013/9/28,8,3,10,14,1011,0.89,0,0
2013/9/28,9,3,10,15,1012,1.79,0,0
2013/9/28,10,3,9,17,1012,3.58,0,0
2013/9/28,11,3,9,18,1011,5.37,0,0
2013/9/28,12,3,9,19,1011,8.5,0,0
2013/9/28,13,3,10,20,1010,11.63,0,0
2013/9/28,14,3,10,20,1010,1.79,0,0
2013/9/28,15,3,10,20,1010,3.13,0,0
2013/9/28,16,3,10,20,1010,4.92,0,0
2013/9/28,17,3,11,20,1010,0.89,0,0
2013/9/28,18,3,12,17,1011,1.78,0,0
2013/9/28,19,3,12,16,1011,2.67,0,0
2013/9/28,20,3,12,15,1012,3.56,0,0
2013/9/28,21,3,12,15,1013,1.79,0,0
2013/9/28,22,3,11,14,1013,0.89,0,0
2013/9/28,23,3,12,15,1014,1.79,0,0
2013/9/29,0,3,11,14,1013,0.89,0,0
2013/9/29,1,3,11,14,1014,4.02,0,0
2013/9/29,2,3,11,14,1014,5.81,0,0
2013/9/29,3,3,12,15,1014,7.6,0,0
2013/9/29,4,3,12,15,1014,9.39,0,0
2013/9/29,5,3,13,16,1015,11.18,0,0
2013/9/29,6,3,13,16,1015,12.07,0,0
2013/9/29,7,3,13,16,1016,12.96,0,0
2013/9/29,8,3,13,17,1017,14.75,0,0
2013/9/29,9,3,13,17,1018,16.54,0,0
2013/9/29,10,3,13,18,1019,19.67,0,0
2013/9/29,11,3,13,18,1019,21.46,0,0
2013/9/29,12,3,13,18,1018,24.59,0,0
2013/9/29,13,3,13,19,1018,26.38,0,0
2013/9/29,14,3,13,20,1018,29.51,0,0
2013/9/29,15,3,13,20,1018,32.64,0,0
2013/9/29,16,3,13,20,1018,35.77,0,0
2013/9/29,17,3,13,19,1018,38.9,0,0
2013/9/29,18,3,13,18,1018,0.89,0,0
2013/9/29,19,3,13,19,1018,3.13,0,0
2013/9/29,20,3,14,18,1019,4.92,0,0
2013/9/29,21,3,14,18,1019,0.89,0,0
2013/9/29,22,3,14,18,1020,1.78,0,0
2013/9/29,23,3,14,17,1020,2.23,0,0
2013/9/30,0,3,14,17,1019,3.12,0,0
2013/9/30,1,3,14,17,1019,3.57,0,0
2013/9/30,2,3,14,17,1019,4.46,0,0
2013/9/30,3,3,14,17,1019,5.35,0,0
2013/9/30,4,3,15,17,1019,1.79,0,0
2013/9/30,5,3,15,18,1019,0.89,0,0
2013/9/30,6,2,15,17,1019,0.89,0,0
2013/9/30,7,2,15,18,1020,2.68,0,0
2013/9/30,8,2,15,18,1020,3.57,0,0
2013/9/30,9,2,15,19,1020,5.36,0,0
2013/9/30,10,2,15,20,1020,8.49,0,0
2013/9/30,11,2,14,21,1020,11.62,0,0
2013/9/30,12,2,15,22,1019,14.75,0,0
2013/9/30,13,2,14,22,1018,18.77,0,0
2013/9/30,14,2,13,23,1018,21.9,0,0
2013/9/30,15,2,13,22,1017,25.03,0,0
2013/9/30,16,2,13,22,1017,26.82,0,0
2013/9/30,17,2,14,21,1017,0.89,0,0
2013/9/30,18,2,15,19,1017,1.78,0,0
2013/9/30,19,2,15,18,1017,2.23,0,0
2013/9/30,20,3,15,18,1017,1.79,0,0
2013/9/30,21,3,14,17,1017,2.68,0,0
2013/9/30,22,3,14,17,1017,0.89,0,0
2013/9/30,23,3,15,18,1017,1.78,0,0
2013/10/1,0,3,15,18,1017,0.89,0,0
2013/10/1,1,3,15,18,1016,0.89,0,0
2013/10/1,2,3,15,18,1016,1.78,0,0
2013/10/1,3,3,15,18,1016,2.67,0,0
2013/10/1,4,2,15,18,1015,0.89,0,0
2013/10/1,5,2,15,18,1015,0.89,0,0
2013/10/1,6,2,15,18,1015,0.89,0,1
2013/10/1,7,2,16,18,1016,3.13,0,2
2013/10/1,8,2,16,18,1016,4.92,0,3
2013/10/1,9,2,15,18,1016,8.94,0,4
2013/10/1,10,1,14,17,1017,3.13,0,5
2013/10/1,11,0,14,16,1017,3.13,0,6
2013/10/1,12,0,14,17,1017,3.13,0,7
2013/10/1,13,0,14,21,1016,5.81,0,0
2013/10/1,14,0,11,21,1015,4.92,0,0
2013/10/1,15,0,10,22,1015,8.94,0,0
2013/10/1,16,0,10,22,1016,12.07,0,0
2013/10/1,17,0,10,22,1016,13.86,0,0
2013/10/1,18,0,11,19,1017,0.89,0,0
2013/10/1,19,0,12,16,1018,1.78,0,0
2013/10/1,20,1,13,17,1019,3.13,0,0
2013/10/1,21,1,13,15,1020,4.92,0,0
2013/10/1,22,0,12,15,1021,8.05,0,0
2013/10/1,23,1,12,14,1021,0.89,0,0
2013/10/2,0,0,11,14,1021,1.79,0,0
2013/10/2,1,1,12,15,1021,4.92,0,0
2013/10/2,2,1,10,13,1022,1.79,0,0
2013/10/2,3,1,9,13,1022,2.68,0,0
2013/10/2,4,0,7,10,1022,1.79,0,0
2013/10/2,5,0,6,11,1023,0.89,0,0
2013/10/2,6,0,8,10,1023,0.89,0,0
2013/10/2,7,0,9,11,1023,4.91,0,0
2013/10/2,8,0,10,15,1024,6.7,0,0
2013/10/2,9,0,4,18,1024,11.62,0,0
2013/10/2,10,0,-1,20,1024,17.43,0,0
2013/10/2,11,0,-2,20,1023,22.35,0,0
2013/10/2,12,0,-3,22,1022,25.48,0,0
2013/10/2,13,0,-2,22,1021,28.61,0,0
2013/10/2,14,0,-4,23,1020,1.79,0,0
2013/10/2,15,0,-6,23,1019,3.58,0,0
2013/10/2,16,0,-4,23,1018,3.13,0,0
2013/10/2,17,0,-2,21,1018,7.15,0,0
2013/10/2,18,0,0,19,1017,11.17,0,0
2013/10/2,19,0,0,19,1017,15.19,0,0
2013/10/2,20,0,4,15,1018,0.89,0,0
2013/10/2,21,0,6,13,1018,1.78,0,0
2013/10/2,22,1,7,12,1018,2.67,0,0
2013/10/2,23,1,7,12,1018,3.56,0,0
2013/10/3,0,1,6,10,1018,1.79,0,0
2013/10/3,1,1,6,10,1018,3.58,0,0
2013/10/3,2,1,7,10,1018,5.37,0,0
2013/10/3,3,1,5,9,1018,0.89,0,0
2013/10/3,4,1,6,9,1018,3.13,0,0
2013/10/3,5,1,5,8,1018,0.89,0,0
2013/10/3,6,1,6,8,1019,1.34,0,0
2013/10/3,7,1,7,9,1019,2.23,0,0
2013/10/3,8,1,7,13,1020,1.79,0,0
2013/10/3,9,1,6,16,1021,1.79,0,0
2013/10/3,10,2,7,17,1021,3.13,0,0
2013/10/3,11,2,6,19,1020,7.15,0,0
2013/10/3,12,2,6,19,1019,11.17,0,0
2013/10/3,13,2,7,20,1018,15.19,0,0
2013/10/3,14,2,7,21,1017,19.21,0,0
2013/10/3,15,2,9,21,1017,22.34,0,0
2013/10/3,16,1,10,21,1016,24.13,0,0
2013/10/3,17,1,10,20,1016,0.89,0,0
2013/10/3,18,1,11,19,1016,4.02,0,0
2013/10/3,19,1,11,17,1016,7.15,0,0
2013/10/3,20,1,11,17,1017,8.94,0,0
2013/10/3,21,1,10,16,1017,12.07,0,0
2013/10/3,22,1,10,15,1017,0.89,0,0
2013/10/3,23,1,10,14,1016,1.79,0,0
2013/10/4,0,1,9,13,1016,0.89,0,0
2013/10/4,1,1,11,14,1016,0.89,0,0
2013/10/4,2,1,11,14,1015,0.45,0,0
2013/10/4,3,1,11,14,1015,1.34,0,0
2013/10/4,4,1,10,13,1014,2.23,0,0
2013/10/4,5,1,10,12,1014,0.89,0,0
2013/10/4,6,1,10,12,1014,0.89,0,0
2013/10/4,7,1,10,12,1014,0.89,0,0
2013/10/4,8,2,12,14,1015,1.79,0,0
2013/10/4,9,2,10,16,1015,4.92,0,0
2013/10/4,10,2,10,17,1015,6.71,0,0
2013/10/4,11,2,10,19,1014,0.89,0,0
2013/10/4,12,2,10,19,1014,1.79,0,0
2013/10/4,13,3,11,21,1013,3.58,0,0
2013/10/4,14,3,11,21,1012,6.71,0,0
2013/10/4,15,3,11,21,1012,9.84,0,0
2013/10/4,16,3,12,21,1012,11.63,0,0
2013/10/4,17,3,13,20,1012,13.42,0,0
2013/10/4,18,3,13,19,1012,14.31,0,0
2013/10/4,19,3,13,17,1013,0.89,0,0
2013/10/4,20,3,12,15,1014,0.89,0,0
2013/10/4,21,3,13,15,1014,1.78,0,0
2013/10/4,22,3,12,15,1015,0.89,0,0
2013/10/4,23,3,12,14,1015,1.78,0,0
2013/10/5,0,3,12,14,1015,1.79,0,0
2013/10/5,1,3,12,14,1016,2.68,0,0
2013/10/5,2,3,12,13,1016,3.57,0,0
2013/10/5,3,3,11,13,1016,0.89,0,0
2013/10/5,4,3,11,13,1016,1.34,0,0
2013/10/5,5,3,11,13,1017,1.79,0,0
2013/10/5,6,3,10,11,1018,1.79,0,0
2013/10/5,7,3,10,12,1018,0.89,0,0
2013/10/5,8,3,13,14,1019,0.89,0,0
2013/10/5,9,3,13,16,1020,0.89,0,0
2013/10/5,10,3,12,19,1020,1.78,0,0
2013/10/5,11,3,11,20,1020,1.79,0,0
2013/10/5,12,3,11,21,1020,3.58,0,0
2013/10/5,13,3,11,22,1019,5.37,0,0
2013/10/5,14,3,12,23,1019,9.39,0,0
2013/10/5,15,3,12,24,1019,12.52,0,0
2013/10/5,16,3,12,24,1020,14.31,0,0
2013/10/5,17,3,12,22,1020,16.1,0,0
2013/10/5,18,3,13,19,1020,0.89,0,0
2013/10/5,19,3,14,18,1021,0.89,0,0
2013/10/5,20,3,13,16,1022,0.89,0,0
2013/10/5,21,3,13,16,1022,0.45,0,0
2013/10/5,22,3,13,15,1023,0.89,0,0
2013/10/5,23,3,12,14,1023,1.78,0,0
2013/10/6,0,3,12,15,1023,0.89,0,0
2013/10/6,1,3,12,14,1023,0.89,0,0
2013/10/6,2,3,12,14,1023,1.34,0,0
2013/10/6,3,3,12,13,1023,1.79,0,0
2013/10/6,4,3,11,13,1023,2.68,0,0
2013/10/6,5,3,11,12,1023,0.89,0,0
2013/10/6,6,3,10,12,1023,0.89,0,0
2013/10/6,7,3,12,14,1024,0.89,0,0
