date,pm2.5,DEWP,TEMP,PRES,Iws,Is,Ir
2014/12/4,158,-15,3,1029,44.7,0,0
2014/12/6,150,-12,4,1028,13.87,0,0
2014/12/7,174,-3,5,1032,83.15,0,0
2014/12/8,390,-7,4,1037,16.1,0,0
2014/12/9,367,-4,5,1031,70.62,1,0
2014/12/10,129,-16,4,1035,173.89,0,0
2014/12/11,129,-15,3,1030,136.78,0,0
2014/12/12,129,-13,5,1030,9.83,0,0
2014/12/13,212,-13,6,1028,15.21,0,0
2014/12/14,307,-9,4,1031,118.01,0,0
2014/12/15,129,-16,0,1034,290.1,0,0
2014/12/16,172,-15,5,1031,321.39,0,0
2014/12/17,245,-6,2,1031,16.99,0,0
2014/12/18,274,-6,5,1026,120.7,0,0
2014/12/19,129,-16,1,1032,339.72,0,0
2014/12/21,129,-15,2,1032,441.18,0,0
2014/12/22,178,-11,9,1026,17.43,0,0
2014/12/23,234,-10,11,1027,31.75,0,0
2014/12/24,129,-13,5,1034,84.49,0,0
2014/12/25,147,-10,7,1035,94.77,0,0
2014/12/26,271,-8,2,1033,5.37,0,0
2014/12/27,393,-7,6,1030,27.73,0,0
2014/12/28,444,-8,9,1023,37.98,0,0
2014/12/29,372,-10,11,1020,36.65,0,0
2014/12/30,129,-8,7,1028,70.61,0,0
